action_id,constituent_id,action_number,category,action_date,summary,fundraiser_id,days_since
3219,383,5,Site Visit,2022-10-28,Toured new building,5,1302
3220,383,6,Event Attendance,2022-10-06,Homecoming reception,5,1324
3221,384,1,Proposal Submitted,2026-03-01,Delivered naming opportunity packet,5,82
3222,384,2,Email,2024-10-30,Proposal follow-up email,5,569
3223,384,3,Event Attendance,2024-10-23,Advisory board meeting,5,576
3224,384,4,Email,2024-04-25,Forwarded dean's letter,5,757
3225,384,5,Event Attendance,2024-03-07,Athletic event in donor suite,5,806
3226,384,6,Site Visit,2023-10-13,Visited endowed professorship,5,952
3227,384,7,Proposal Submitted,2022-10-16,Presented $50K annual fund proposal,5,1314
3228,385,1,Phone Call,2023-03-03,Touched base on family news,5,1176
3229,385,2,Email,2023-01-10,Event invitation,5,1228
3230,385,3,Proposal Submitted,2022-12-29,Submitted $1M capital campaign proposal,5,1240
3231,385,4,Email,2022-09-06,Sent birthday greeting,5,1354
3232,385,5,Event Attendance,2022-07-24,Homecoming reception,5,1398
3233,386,1,Event Attendance,2024-11-18,Campaign kickoff event,5,550
3234,386,2,Phone Call,2024-11-12,Introduced new initiative,5,556
3235,386,3,Email,2024-10-07,Shared news article of interest,5,592
3236,386,4,Event Attendance,2022-11-10,Alumni leadership weekend,5,1289
3237,387,1,Proposal Submitted,2025-04-24,Submitted $1M capital campaign proposal,5,393
3238,387,2,Email,2024-09-01,Proposal follow-up email,5,628
3239,387,3,Event Attendance,2024-07-04,Commencement ceremony,5,687
3240,387,4,Proposal Submitted,2023-06-26,Submitted pledge renewal proposal,5,1061
3241,388,1,Email,2025-08-09,Shared news article of interest,5,286
3242,388,2,Site Visit,2025-04-27,Athletic facility tour,5,390
3243,388,3,Event Attendance,2024-09-24,President's dinner,5,605
3244,388,4,Meeting,2024-05-11,Year-end thank-you lunch,5,741
3245,388,5,Proposal Submitted,2023-05-06,Delivered $100K endowment proposal,5,1112
3246,388,6,Proposal Submitted,2023-04-15,Presented $500K naming proposal,5,1133
3247,388,7,Phone Call,2022-12-13,Brief check-in,5,1256
3248,388,8,Proposal Submitted,2022-07-17,Delivered naming opportunity packet,5,1405
3249,388,9,Email,2022-07-14,Holiday greeting,5,1408
3250,388,10,Proposal Submitted,2022-07-12,Delivered naming opportunity packet,5,1410
3251,388,11,Site Visit,2022-05-23,Met scholarship recipient,5,1460
3252,389,1,Email,2025-07-26,Annual fund solicitation,5,300
3253,389,2,Meeting,2024-11-13,Discovery meeting,5,555
3254,389,3,Meeting,2024-06-21,Discussed naming opportunity,5,700
3255,389,4,Event Attendance,2024-03-10,Commencement ceremony,5,803
3256,389,5,Meeting,2023-10-24,Lunch at faculty club,5,941
3257,389,6,Phone Call,2023-09-03,Call re: event invitation,5,992
3258,389,7,Site Visit,2023-05-17,Campus tour with family,5,1101
3259,389,8,Event Attendance,2023-03-15,Regional club event,5,1164
3260,390,1,Email,2026-02-06,Event invitation,5,105
3261,390,2,Phone Call,2025-10-12,Discussed pledge payment,5,222
3262,390,3,Meeting,2025-04-09,Stewardship dinner,5,408
3263,390,4,Meeting,2024-11-23,Coffee meeting downtown,5,545
3264,390,5,Meeting,2024-03-20,Discovery meeting,5,793
3265,390,6,Meeting,2024-01-11,Follow-up meeting re: proposal,5,862
3266,390,7,Event Attendance,2023-12-28,Regional club event,5,876
3267,390,8,Phone Call,2023-12-08,Solicitation follow-up,5,896
3268,390,9,Proposal Submitted,2023-09-19,Submitted pledge renewal proposal,5,976
3269,390,10,Site Visit,2023-08-23,Lab walkthrough with faculty,5,1003
3270,390,11,Meeting,2023-03-16,Campus visit scheduled,5,1163
3271,390,12,Event Attendance,2023-01-18,Attended gala,5,1220
3272,390,13,Meeting,2022-11-12,Lunch at faculty club,5,1287
3273,391,1,Email,2025-02-24,Sent birthday greeting,5,452
3274,391,2,Email,2025-02-03,Shared news article of interest,5,473
3275,391,3,Phone Call,2025-01-14,Check-in call,5,493
3276,391,4,Event Attendance,2024-10-31,Advisory board meeting,5,568
3277,391,5,Phone Call,2024-10-16,Discussed pledge payment,5,583
3278,391,6,Site Visit,2023-12-23,Lab walkthrough with faculty,5,881
3279,391,7,Event Attendance,2023-03-10,Attended gala,5,1169
3280,391,8,Phone Call,2023-01-01,Solicitation follow-up,5,1237
3281,391,9,Event Attendance,2022-12-02,Regional club event,5,1267
3282,391,10,Site Visit,2022-11-20,Toured new building,5,1279
3283,392,1,Email,2025-06-16,Event invitation,5,340
3284,392,2,Meeting,2025-05-31,Met at alumni event,5,356
3285,392,3,Proposal Submitted,2025-02-24,Delivered $100K endowment proposal,5,452
3286,392,4,Site Visit,2025-02-23,Athletic facility tour,5,453
3287,392,5,Event Attendance,2025-01-11,Commencement ceremony,5,496
3288,392,6,Site Visit,2025-01-02,Lab walkthrough with faculty,5,505
3289,392,7,Phone Call,2024-02-09,Solicitation follow-up,5,833
3290,392,8,Meeting,2023-10-23,Discussed naming opportunity,5,942
3291,392,9,Proposal Submitted,2022-12-20,Submitted $1M capital campaign proposal,5,1249
3292,393,1,Email,2026-04-04,Sent thank-you note,5,48
3293,393,2,Meeting,2025-07-18,Initial in-person meeting,5,308
3294,393,3,Event Attendance,2025-03-27,Commencement ceremony,5,421
3295,393,4,Site Visit,2024-11-11,Athletic facility tour,5,557
3296,393,5,Phone Call,2024-04-03,Introduced new initiative,5,779
3297,393,6,Phone Call,2024-03-25,Solicitation follow-up,5,788
3298,393,7,Event Attendance,2023-12-09,Commencement ceremony,5,895
3299,393,8,Phone Call,2023-08-19,Confirmed meeting time,5,1007
3300,393,9,Phone Call,2023-06-13,Left voicemail,5,1074
3301,393,10,Email,2023-05-09,Sent thank-you note,5,1109
3302,393,11,Site Visit,2022-12-09,Met scholarship recipient,5,1260
3303,393,12,Phone Call,2022-08-12,Call re: event invitation,5,1379
3304,394,1,Proposal Submitted,2026-04-02,Submitted $250K scholarship proposal,5,50
3305,394,2,Site Visit,2025-01-07,Arts center opening,5,500
3306,394,3,Meeting,2024-04-04,Discussed naming opportunity,5,778
3307,394,4,Event Attendance,2023-10-03,Advisory board meeting,5,962
3308,394,5,Email,2023-03-25,Updated on campaign progress,5,1154
3309,394,6,Meeting,2023-01-08,Initial in-person meeting,5,1230
3310,394,7,Site Visit,2022-10-08,Arts center opening,5,1322
3311,394,8,Site Visit,2022-07-16,Campus tour with family,5,1406
3312,395,1,Phone Call,2025-07-02,Left voicemail,5,324
3313,395,2,Event Attendance,2025-02-07,Campaign kickoff event,5,469
3314,395,3,Event Attendance,2024-12-15,Campaign kickoff event,5,523
3315,395,4,Phone Call,2024-12-05,Check-in call,5,533
3316,395,5,Site Visit,2024-11-16,Met scholarship recipient,5,552
3317,395,6,Meeting,2024-06-07,Met at alumni event,5,714
3318,395,7,Meeting,2024-05-01,Year-end thank-you lunch,5,751
3319,395,8,Phone Call,2023-12-08,Solicitation follow-up,5,896
3320,395,9,Event Attendance,2023-09-14,Campaign kickoff event,5,981
3321,396,1,Phone Call,2025-12-10,Call re: event invitation,5,163
3322,396,2,Phone Call,2024-12-25,Confirmed meeting time,5,513
3323,396,3,Email,2024-12-15,Holiday greeting,5,523
3324,396,4,Phone Call,2023-11-06,Confirmed meeting time,5,928
3325,396,5,Email,2023-06-11,Holiday greeting,5,1076
3326,397,1,Phone Call,2026-02-04,Check-in call,5,107
3327,397,2,Phone Call,2026-01-05,Brief check-in,5,137
3328,397,3,Proposal Submitted,2025-11-14,Submitted $250K scholarship proposal,5,189
3329,397,4,Meeting,2025-06-12,Lunch at faculty club,5,344
3330,397,5,Email,2025-05-26,Holiday greeting,5,361
3331,397,6,Event Attendance,2025-02-01,Homecoming reception,5,475
3332,397,7,Site Visit,2024-10-08,Athletic facility tour,5,591
3333,397,8,Email,2024-01-06,Holiday greeting,5,867
3334,397,9,Phone Call,2023-10-01,Called to share impact story,5,964
3335,397,10,Phone Call,2023-04-25,Left voicemail,5,1123
3336,397,11,Meeting,2023-03-06,Stewardship dinner,5,1173
3337,397,12,Phone Call,2022-11-27,Call re: event invitation,5,1272
3338,397,13,Event Attendance,2022-09-19,Attended gala,5,1341
3339,398,1,Meeting,2026-01-25,Initial in-person meeting,5,117
3340,398,2,Phone Call,2025-08-18,Discussed pledge payment,5,277
3341,398,3,Phone Call,2025-06-13,Brief check-in,5,343
3342,398,4,Email,2024-03-06,Annual fund solicitation,5,807
3343,398,5,Email,2023-07-23,Forwarded dean's letter,5,1034
3344,399,1,Meeting,2025-05-28,Year-end thank-you lunch,5,359
3345,399,2,Phone Call,2023-11-02,Discussed pledge payment,5,932
3346,399,3,Proposal Submitted,2022-05-28,Presented $50K annual fund proposal,5,1455
3347,400,1,Event Attendance,2026-05-20,Commencement ceremony,5,2
3348,400,2,Email,2026-02-24,Sent birthday greeting,5,87
3349,400,3,Site Visit,2026-01-04,Lab walkthrough with faculty,5,138
3350,400,4,Event Attendance,2025-08-16,Athletic event in donor suite,5,279
3351,400,5,Phone Call,2024-10-10,Check-in call,5,589
3352,400,6,Phone Call,2024-05-27,Solicitation follow-up,5,725
3353,400,7,Event Attendance,2024-04-09,Advisory board meeting,5,773
3354,400,8,Email,2024-03-04,Event invitation,5,809
3355,400,9,Event Attendance,2024-02-14,Commencement ceremony,5,828
3356,400,10,Site Visit,2023-10-21,Campus tour with family,5,944
3357,400,11,Email,2023-10-09,Sent thank-you note,5,956
3358,400,12,Meeting,2023-08-22,Stewardship dinner,5,1004
3359,400,13,Site Visit,2023-06-22,Lab walkthrough with faculty,5,1065
3360,400,14,Meeting,2023-06-11,Met at alumni event,5,1076
3361,400,15,Site Visit,2023-06-03,Visited endowed professorship,5,1084
3362,400,16,Proposal Submitted,2023-05-09,Delivered naming opportunity packet,5,1109
3363,400,17,Phone Call,2023-04-20,Touched base on family news,5,1128
3364,400,18,Event Attendance,2022-12-28,President's dinner,5,1241
3365,400,19,Proposal Submitted,2022-10-04,Delivered naming opportunity packet,5,1326
3366,400,20,Email,2022-08-03,Updated on campaign progress,5,1388
3367,401,1,Proposal Submitted,2026-04-18,Submitted $1M capital campaign proposal,5,34
3368,401,2,Email,2025-08-03,Shared news article of interest,5,292
3369,401,3,Site Visit,2025-02-10,Lab walkthrough with faculty,5,466
3370,401,4,Site Visit,2024-12-20,Toured new building,5,518
3371,401,5,Phone Call,2024-02-24,Discussed pledge payment,5,818
3372,401,6,Proposal Submitted,2023-12-04,Submitted $250K scholarship proposal,5,900
3373,401,7,Email,2023-10-09,Sent thank-you note,5,956
3374,401,8,Meeting,2023-08-29,Stewardship dinner,5,997
3375,402,1,Meeting,2026-02-28,Stewardship dinner,5,83
3376,402,2,Email,2025-12-13,Shared news article of interest,5,160
3377,402,3,Email,2024-09-26,Sent birthday greeting,5,603
3378,402,4,Phone Call,2024-05-25,Check-in call,5,727
3379,402,5,Meeting,2024-03-21,Office visit,5,792
3380,402,6,Proposal Submitted,2023-12-16,Submitted pledge renewal proposal,5,888
3381,402,7,Event Attendance,2023-09-17,Regional club event,5,978
3382,402,8,Meeting,2023-09-13,Coffee meeting downtown,5,982
3383,402,9,Event Attendance,2023-07-07,Alumni leadership weekend,5,1050
3384,402,10,Proposal Submitted,2023-04-18,Presented $50K annual fund proposal,5,1130
3385,402,11,Email,2023-01-12,Sent impact report,5,1226
3386,402,12,Site Visit,2022-09-21,Campus tour with family,5,1339
3387,403,1,Email,2023-10-22,Annual fund solicitation,5,943
3388,403,2,Email,2022-12-13,Proposal follow-up email,5,1256
3389,404,1,Meeting,2026-03-08,Office visit,5,75
3390,404,2,Site Visit,2026-02-06,Met scholarship recipient,5,105
3391,404,3,Proposal Submitted,2025-09-11,Submitted pledge renewal proposal,5,253
3392,404,4,Site Visit,2023-12-16,Arts center opening,5,888
3393,404,5,Proposal Submitted,2023-12-06,Submitted pledge renewal proposal,5,898
3394,404,6,Email,2023-08-27,Holiday greeting,5,999
3395,404,7,Phone Call,2023-07-20,Left voicemail,5,1037
3396,404,8,Meeting,2023-07-04,Met spouse for first time,5,1053
3397,404,9,Site Visit,2023-06-28,Met scholarship recipient,5,1059
3398,404,10,Site Visit,2023-04-25,Lab walkthrough with faculty,5,1123
3399,404,11,Meeting,2023-03-19,Coffee meeting downtown,5,1160
3400,404,12,Email,2023-02-07,Sent impact report,5,1200
3401,404,13,Phone Call,2022-08-26,Left voicemail,5,1365
3402,405,1,Phone Call,2026-05-20,Check-in call,5,2
3403,405,2,Email,2026-01-06,Forwarded dean's letter,5,136
3404,405,3,Meeting,2025-07-15,Met at alumni event,5,311
3405,405,4,Site Visit,2025-04-20,Lab walkthrough with faculty,5,397
3406,405,5,Proposal Submitted,2025-03-16,Submitted $1M capital campaign proposal,5,432
3407,405,6,Meeting,2024-12-15,Lunch at faculty club,5,523
3408,405,7,Proposal Submitted,2024-01-17,Submitted $1M capital campaign proposal,5,856
3409,405,8,Email,2023-12-29,Annual fund solicitation,5,875
3410,405,9,Proposal Submitted,2023-04-27,Delivered $100K endowment proposal,5,1121
3411,405,10,Site Visit,2023-03-15,Met scholarship recipient,5,1164
3412,405,11,Event Attendance,2023-03-13,Campaign kickoff event,5,1166
3413,406,1,Proposal Submitted,2025-07-07,Submitted pledge renewal proposal,5,319
3414,406,2,Proposal Submitted,2024-07-22,Presented $50K annual fund proposal,5,669
3415,406,3,Event Attendance,2024-07-13,Regional club event,5,678
3416,406,4,Event Attendance,2023-06-08,Alumni leadership weekend,5,1079
3417,406,5,Phone Call,2022-11-05,Check-in call,5,1294
3418,406,6,Site Visit,2022-08-29,Campus tour with family,5,1362
3419,407,1,Meeting,2026-02-05,Office visit,5,106
3420,407,2,Event Attendance,2024-12-10,Alumni leadership weekend,5,528
3421,407,3,Phone Call,2024-09-13,Left voicemail,5,616
3422,407,4,Site Visit,2024-09-13,Lab walkthrough with faculty,5,616
3423,407,5,Meeting,2024-07-18,Year-end thank-you lunch,5,673
3424,407,6,Event Attendance,2024-02-13,Campaign kickoff event,5,829
3425,407,7,Email,2023-08-04,Updated on campaign progress,5,1022
3426,407,8,Proposal Submitted,2023-07-14,Submitted $1M capital campaign proposal,5,1043
3427,407,9,Site Visit,2023-01-26,Athletic facility tour,5,1212
3428,408,1,Event Attendance,2025-12-06,Athletic event in donor suite,5,167
3429,408,2,Proposal Submitted,2025-06-23,Submitted $250K scholarship proposal,5,333
3430,408,3,Email,2025-01-10,Sent impact report,5,497
3431,408,4,Site Visit,2024-09-16,Campus tour with family,5,613
3432,409,1,Site Visit,2026-03-20,Athletic facility tour,5,63
3433,409,2,Phone Call,2025-09-21,Confirmed meeting time,5,243
3434,409,3,Site Visit,2025-07-10,Visited endowed professorship,5,316
3435,409,4,Phone Call,2025-01-24,Call re: event invitation,5,483
3436,409,5,Phone Call,2024-08-29,Brief check-in,5,631
3437,409,6,Phone Call,2024-07-07,Introduced new initiative,5,684
3438,409,7,Phone Call,2024-04-23,Brief check-in,5,759
3439,409,8,Email,2024-01-24,Annual fund solicitation,5,849
3440,409,9,Site Visit,2023-09-25,Visited endowed professorship,5,970
3441,409,10,Meeting,2023-08-29,Lunch at faculty club,5,997
3442,409,11,Meeting,2023-08-18,Lunch at faculty club,5,1008
3443,410,1,Proposal Submitted,2025-11-13,Submitted pledge renewal proposal,5,190
3444,410,2,Phone Call,2025-07-18,Check-in call,5,308
3445,410,3,Meeting,2023-12-26,Initial in-person meeting,5,878
3446,410,4,Phone Call,2023-08-17,Check-in call,5,1009
3447,410,5,Phone Call,2023-05-11,Call re: event invitation,5,1107
3448,411,1,Phone Call,2026-02-28,Call re: event invitation,5,83
3449,411,2,Email,2025-11-23,Event invitation,5,180
3450,411,3,Meeting,2024-05-20,Met spouse for first time,5,732
3451,411,4,Meeting,2023-03-07,Coffee meeting downtown,5,1172
3452,411,5,Event Attendance,2022-08-26,Attended gala,5,1365
3453,411,6,Phone Call,2022-07-31,Discussed pledge payment,5,1391
3454,411,7,Site Visit,2022-07-17,Visited endowed professorship,5,1405
3455,411,8,Site Visit,2022-06-18,Toured new building,5,1434
3456,412,1,Meeting,2024-10-02,Met spouse for first time,5,597
3457,412,2,Email,2023-06-09,Holiday greeting,5,1078
3458,412,3,Meeting,2023-01-22,Initial in-person meeting,5,1216
3459,412,4,Event Attendance,2022-12-08,Regional club event,5,1261
3460,413,1,Proposal Submitted,2025-11-06,Delivered $100K endowment proposal,5,197
3461,413,2,Meeting,2025-02-17,Discussed naming opportunity,5,459
3462,413,3,Email,2023-08-09,Holiday greeting,5,1017
3463,413,4,Proposal Submitted,2023-07-02,Submitted $1M capital campaign proposal,5,1055
3464,413,5,Site Visit,2022-12-26,Met scholarship recipient,5,1243
3465,413,6,Event Attendance,2022-10-12,Regional club event,5,1318
3466,413,7,Email,2022-06-18,Updated on campaign progress,5,1434
3467,414,1,Phone Call,2025-07-21,Check-in call,5,305
3468,414,2,Meeting,2025-03-16,Coffee meeting downtown,5,432
3469,414,3,Event Attendance,2025-01-25,Homecoming reception,5,482
3470,414,4,Phone Call,2025-01-14,Solicitation follow-up,5,493
3471,414,5,Site Visit,2024-08-26,Lab walkthrough with faculty,5,634
3472,414,6,Phone Call,2024-07-22,Solicitation follow-up,5,669
3473,414,7,Email,2023-10-20,Sent thank-you note,5,945
3474,414,8,Proposal Submitted,2022-08-26,Delivered $100K endowment proposal,5,1365
3475,414,9,Event Attendance,2022-06-11,Alumni leadership weekend,5,1441
3476,415,1,Proposal Submitted,2025-09-12,Submitted $250K scholarship proposal,5,252
3477,415,2,Email,2025-03-18,Holiday greeting,5,430
3478,415,3,Site Visit,2024-09-09,Lab walkthrough with faculty,5,620
3479,415,4,Email,2024-02-02,Event invitation,5,840
3480,415,5,Meeting,2023-12-12,Coffee meeting downtown,5,892
3481,415,6,Email,2023-09-25,Updated on campaign progress,5,970
3482,415,7,Phone Call,2023-04-17,Touched base on family news,5,1131
3483,415,8,Site Visit,2023-02-03,Arts center opening,5,1204
3484,415,9,Site Visit,2022-10-10,Visited endowed professorship,5,1320
3485,415,10,Proposal Submitted,2022-08-22,Delivered naming opportunity packet,5,1369
3486,415,11,Email,2022-08-15,Forwarded dean's letter,5,1376
3487,415,12,Phone Call,2022-05-30,Introduced new initiative,5,1453
